id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,month,season_relevance,name_length,image_path
19804,2,Apparel,Topwear,134,2,1,2011,Casual,U.S. Polo Assn. Men Solid Blue Tshirt,9.0,relevant,37,19804.jpg
14511,2,Apparel,Topwear,104,2,1,2011,Formal,Mark Taylor Men Blue Striped Shirt,9.0,relevant,34,14511.jpg
50238,4,Accessories,Bags,48,31,0,2012,Casual,Stoln Women Pink Handbag,,irrelevant,24,50238.jpg
17658,4,Footwear,Shoes,51,0,4,2015,Casual,Catwalk Women Pumps Beige Heels,12.0,relevant,31,17658.jpg
23727,2,Accessories,Eyewear,116,1,0,2016,Casual,Ray-Ban Men High Street Black Sunglasses,,irrelevant,40,23727.jpg
31851,2,Accessories,Watches,140,1,0,2016,Casual,Titan Edge Men Black Dial Watch,,irrelevant,31,31851.jpg
12393,2,Accessories,Socks,110,1,0,2016,Formal,Reid & Taylor Men Solid Black Socks,,irrelevant,35,12393.jpg
14904,4,Accessories,Wallets,139,1,0,2011,Casual,United Colors of Benetton Women Solid Black Wallets,,irrelevant,51,14904.jpg
14390,4,Footwear,Shoes,51,4,4,2015,Casual,Catwalk Women Casual Brown Heels,12.0,relevant,32,14390.jpg
12182,2,Apparel,Topwear,104,2,1,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,9.0,relevant,38,12182.jpg
27846,4,Apparel,Topwear,8,6,3,2012,Formal,Scullers For Her Charcoal Blazer,6.0,relevant,32,27846.jpg
58907,2,Accessories,Ties,123,33,0,2017,Casual,Hakashi Men Red Silk Tie,,irrelevant,24,58907.jpg
55093,4,Personal Care,Skin Care,34,11,2,2017,Casual,Pond's Gold Radiance Ultra Rich Day Cream,3.0,relevant,41,55093.jpg
5923,2,Footwear,Shoes,19,4,3,2011,Casual,ADIDAS Men's Slimsollm Brown Shoe,6.0,relevant,33,5923.jpg
32404,4,Apparel,Bottomwear,132,1,3,2012,Formal,Arrow Woman Black Trousers,6.0,relevant,26,32404.jpg
37895,4,Apparel,Bottomwear,125,22,3,2012,Casual,Happy Socks Women Striped Tights,6.0,relevant,32,37895.jpg
3064,2,Apparel,Topwear,134,45,3,2011,Casual,Tantra Men's Arrest Yellow T-shirt,6.0,relevant,34,3064.jpg
49708,2,Accessories,Ties,123,2,0,2012,Casual,Park Avenue Men Blue Tie,,irrelevant,24,49708.jpg
49744,2,Accessories,Ties,123,2,0,2012,Casual,Park Avenue Men Blue Tie,,irrelevant,24,49744.jpg
14315,2,Apparel,Topwear,134,1,1,2011,Sports,ADIDAS Men Solid Black Jerseys,9.0,relevant,30,14315.jpg
9860,2,Apparel,Topwear,134,12,1,2011,Casual,Status Quo Men Green Polo Tshirts,9.0,relevant,33,9860.jpg
12453,2,Accessories,Belts,7,4,0,2011,Casual,Timberland Men Casual Brown Belt,,irrelevant,32,12453.jpg
14067,2,Apparel,Topwear,134,44,4,2016,Casual,Flying Machine Men Printed White Tshirts,12.0,relevant,40,14067.jpg
7099,3,Accessories,Bags,48,13,0,2015,Casual,Wildcraft Unisex Grey Camera Bag,,irrelevant,32,7099.jpg
44981,2,Accessories,Watches,140,13,0,2016,Casual,Maxima Attivo Men Grey Dial Watch,,irrelevant,33,44981.jpg
26320,2,Apparel,Bottomwear,128,25,3,2012,Sports,Proline Men  Navy Blue Track Pants,6.0,relevant,34,26320.jpg
9707,2,Footwear,Sandal,100,4,1,2011,Formal,Hush Puppies Men Walsh Brown Sandals,9.0,relevant,36,9707.jpg
52351,4,Apparel,Loungewear and Nightwear,88,30,4,2015,Casual,Red Rose Women Peach Nightdress,12.0,relevant,31,52351.jpg
9708,2,Apparel,Topwear,104,44,1,2011,Casual,Scullers Men Scul White Shirts,9.0,relevant,30,9708.jpg
20853,4,Accessories,Bags,48,4,0,2015,Casual,Spice Art Women Casual Mouse Brown HandBag,,irrelevant,42,20853.jpg
52793,2,Accessories,Wallets,139,4,0,2012,Casual,JAG Men Chocolate Brown Leather Wallet,,irrelevant,38,52793.jpg
25856,4,Apparel,Topwear,63,1,3,2012,Ethnic,Diva Women Black Floral Print Kurti,6.0,relevant,35,25856.jpg
4921,4,Apparel,Topwear,134,44,3,2011,Casual,Gini and Jony Girl's Viona Pack of 3 Tee Kidswear,6.0,relevant,49,4921.jpg
31742,2,Apparel,Topwear,8,1,3,2012,Formal,Reid & Taylor Men Semi Formal Black Blazer,6.0,relevant,42,31742.jpg
57754,4,Personal Care,Skin Care,37,44,2,2017,Casual,Lotus Herbals Whiteglow Scrub,3.0,relevant,29,57754.jpg
29097,2,Accessories,Eyewear,116,13,0,2016,Casual,M tv Men Grey Sunglasses,,irrelevant,24,29097.jpg
41251,2,Accessories,Belts,7,1,0,2012,Formal,Arrow Men Black & Brown Reversible Belt,,irrelevant,39,41251.jpg
16320,2,Apparel,Topwear,134,12,1,2011,Casual,Peter England Men Printed Green TShirt,9.0,relevant,38,16320.jpg
49719,2,Accessories,Ties,123,2,0,2012,Casual,Park Avenue Men Blue Tie,,irrelevant,24,49719.jpg
52155,4,Apparel,Dress,28,32,3,2012,Casual,Femella Women Purple Color Block Dress,6.0,relevant,38,52155.jpg
16430,2,Apparel,Topwear,134,2,1,2011,Casual,Levi's Men Printed Blue  Tshirts,9.0,relevant,32,16430.jpg
11700,2,Apparel,Topwear,104,12,1,2011,Casual,Lee Men Check Green Shirts,9.0,relevant,26,11700.jpg
50878,4,Apparel,Saree,101,0,1,2012,Ethnic,Prafful Beige & Red Crepe Printed Saree,9.0,relevant,39,50878.jpg
50688,2,Apparel,Innerwear,133,44,3,2016,Casual,Chromozome Men White Trunks,6.0,relevant,27,50688.jpg
7888,2,Apparel,Topwear,134,13,1,2011,Casual,Proline Men Pack of 3 T-shirts,9.0,relevant,30,7888.jpg
14653,2,Apparel,Topwear,134,44,1,2011,Casual,Probase Men Art Jam White Tshirts,9.0,relevant,33,14653.jpg
51301,0,Accessories,Watches,140,1,0,2016,Casual,Hop Scotch Boys Black Watch,,irrelevant,27,51301.jpg
42927,4,Accessories,Wallets,139,32,0,2012,Casual,French Connection Women Purple Wallet,,irrelevant,37,42927.jpg
4801,2,Apparel,Topwear,134,44,3,2011,Sports,ADIDAS Men's Ess 3s Crew White T-Shirt,6.0,relevant,38,4801.jpg
41998,1,Apparel,Topwear,127,2,3,2012,Casual,Gini and Jony Girls Pretty Blossom Blue Top,6.0,relevant,43,41998.jpg
17911,4,Apparel,Topwear,55,1,1,2011,Casual,Nike Women Sptcas Black Jacket,9.0,relevant,30,17911.jpg
18861,2,Apparel,Topwear,134,33,1,2011,Casual,Puma Men Grafitti Red Polo Tshirt,9.0,relevant,33,18861.jpg
45378,4,Footwear,Shoes,38,1,3,2012,Casual,Rocia Women Black Sandals,6.0,relevant,25,45378.jpg
1895,2,Apparel,Topwear,120,1,4,2010,Casual,FIFA Men Full Sleeves Hoody Sweatshirt,12.0,relevant,38,1895.jpg
58044,4,Accessories,Jewellery,31,37,0,2012,Casual,Rreverie Silver & Purple Earrings,,irrelevant,33,58044.jpg
22815,2,Footwear,Shoes,19,4,3,2012,Casual,Woodland Men Brown Casual Shoes,6.0,relevant,31,22815.jpg
39808,2,Apparel,Bottomwear,132,15,2,2013,Formal,Peter England Men Khaki Trousers,3.0,relevant,32,39808.jpg
9473,2,Apparel,Topwear,104,2,1,2011,Formal,John Miller Men Blue Self Design Shirt,9.0,relevant,38,9473.jpg
40267,2,Apparel,Topwear,134,44,3,2012,Casual,Scullers Men Striped White T-shirt,6.0,relevant,34,40267.jpg
44976,2,Accessories,Watches,140,1,0,2016,Casual,Maxima Attivo Men Black Dial Watch,,irrelevant,34,44976.jpg
22510,2,Footwear,Sandal,100,12,1,2010,Casual,Crocs Kids-boy Electro Green Sandals,9.0,relevant,36,22510.jpg
52878,4,Apparel,Saree,101,33,3,2012,Ethnic,FNF Red Sari,6.0,relevant,12,52878.jpg
17356,2,Footwear,Flip Flops,39,1,2,2012,Casual,Puma Men Arizona Black Flip Flops,3.0,relevant,33,17356.jpg
43629,4,Apparel,Topwear,104,1,3,2012,Casual,Vero Moda Women Black Shirt,6.0,relevant,27,43629.jpg
28243,2,Personal Care,Fragrance,27,4,2,2017,Casual,Park Avenue Men Alpha Deo,3.0,relevant,25,28243.jpg
3917,2,Apparel,Bottomwear,128,13,3,2011,Casual,Urban Yoga Men's Yoga Grey Track Pant,6.0,relevant,37,3917.jpg
32847,4,Footwear,Shoes,51,0,4,2012,Casual,Grendha Women Romance Beige Flats,12.0,relevant,33,32847.jpg
52144,4,Apparel,Topwear,134,12,3,2012,Casual,Femella Women Green Polo T-Shirt,6.0,relevant,32,52144.jpg
40496,4,Apparel,Topwear,127,28,1,2012,Casual,Femella Women Olive Spaghetti Top,9.0,relevant,33,40496.jpg
16835,4,Accessories,Eyewear,116,1,0,2016,Casual,Idee Women Funky Eyewear Black Sunglasses,,irrelevant,41,16835.jpg
59999,4,Footwear,Shoes,51,3,4,2015,Casual,Catwalk Women Bronze Wedges,12.0,relevant,27,59999.jpg
36121,2,Accessories,Wallets,139,1,0,2012,Casual,OTLS Men Laurel Black Wallet,,irrelevant,28,36121.jpg
13012,4,Footwear,Shoes,51,1,4,2012,Casual,Inc 5 Women Casual Black Flats,12.0,relevant,30,13012.jpg
22586,0,Apparel,Topwear,134,2,1,2011,Sports,Nike Kids Boys Blue T-shirt,9.0,relevant,27,22586.jpg
59810,2,Apparel,Topwear,134,44,3,2012,Casual,United Colors of Benetton Men White T-shirt,6.0,relevant,43,59810.jpg
6681,4,Footwear,Shoes,112,44,3,2011,Sports,Nike Women's Izanami White Blue Shoe,6.0,relevant,36,6681.jpg
22805,2,Apparel,Topwear,134,2,1,2011,Casual,Locomotive Men Blue Printed Tshirt,9.0,relevant,34,22805.jpg
43343,2,Footwear,Shoes,112,44,3,2013,Sports,Reebok Men White Sports Shoes,6.0,relevant,29,43343.jpg
26787,2,Apparel,Topwear,104,0,3,2013,Formal,Arrow Men Beige Shirt,6.0,relevant,21,26787.jpg
53147,4,Footwear,Shoes,51,3,4,2015,Casual,Catwalk Women Brown Wedges,12.0,relevant,26,53147.jpg
9436,3,Accessories,Headwear,18,1,1,2011,Casual,Nike Unisex Rafa Bull Log Black Caps,9.0,relevant,36,9436.jpg
56419,4,Apparel,Innerwear,13,31,4,2015,Casual,Biara Women Pink Bra,12.0,relevant,20,56419.jpg
58214,4,Apparel,Bottomwear,89,22,1,2012,Ethnic,Shree Women Brown Printed Patiala,9.0,relevant,33,58214.jpg
26793,2,Apparel,Topwear,104,16,3,2013,Formal,Arrow Men Lavender Shirt,6.0,relevant,24,26793.jpg
12947,2,Apparel,Topwear,134,2,1,2011,Casual,Basics Men Blue Striped T-shirt,9.0,relevant,31,12947.jpg
18420,4,Footwear,Shoes,112,44,3,2012,Sports,Skechers Women Shape-Ups White Shoe,6.0,relevant,35,18420.jpg
27224,4,Apparel,Dress,28,44,3,2012,Casual,Doodle Kids Girl Printed White Dress,6.0,relevant,36,27224.jpg
26684,2,Footwear,Shoes,19,1,3,2012,Casual,Puma Men Graphic Black & White Shoes,6.0,relevant,36,26684.jpg
48633,4,Accessories,Jewellery,31,37,0,2013,Casual,Lucera Women Silver Earrings,,irrelevant,28,48633.jpg
50499,2,Apparel,Innerwear,53,14,3,2016,Casual,Chromozome Men Grey Melange Innerwear Vest,6.0,relevant,42,50499.jpg
5891,2,Apparel,Topwear,134,1,3,2011,Casual,Puma Men's Stripe Polo Black T-shirt,6.0,relevant,36,5891.jpg
38444,4,Accessories,Bags,48,4,0,2012,Casual,Baggit Women Green Handbag,,irrelevant,26,38444.jpg
25376,2,Apparel,Innerwear,53,13,3,2016,Casual,Levis Men Grey Innerwear T-Shirt,6.0,relevant,32,25376.jpg
43945,4,Footwear,Shoes,51,4,4,2012,Casual,Catwalk Women Brown Heels,12.0,relevant,25,43945.jpg
11216,2,Accessories,Watches,140,39,0,2016,Casual,Esprit Men Imapc Silver Black Steel Watch,,irrelevant,41,11216.jpg
39249,2,Footwear,Shoes,19,4,4,2018,Casual,Red Chief Men Brown Shoes,12.0,relevant,25,39249.jpg
58892,2,Accessories,Ties,123,32,0,2012,Casual,Hakashi Men Purple Tie,,irrelevant,22,58892.jpg
41833,2,Footwear,Shoes,19,2,1,2012,Casual,Skechers Men Blue Shoes,9.0,relevant,23,41833.jpg
27296,4,Apparel,Topwear,63,12,1,2011,Ethnic,Mother Earth Women Printed Green Kurta,9.0,relevant,38,27296.jpg
3446,2,Apparel,Topwear,134,1,3,2011,Sports,Pune Warriors Mens Match Jersey,6.0,relevant,31,3446.jpg
5470,2,Footwear,Shoes,112,1,3,2011,Sports,Nike Men's Dunk Low Black Shoe,6.0,relevant,30,5470.jpg
54382,4,Accessories,Bags,48,28,0,2012,Casual,Baggit Women Olive Handbag,,irrelevant,26,54382.jpg
32502,2,Apparel,Topwear,104,4,3,2012,Formal,Scullers Men Striped Brown Shirt,6.0,relevant,32,32502.jpg
8892,2,Apparel,Bottomwear,132,25,1,2011,Formal,Scullers Men Navy Blue Trousers,9.0,relevant,31,8892.jpg
27015,4,Apparel,Bottomwear,56,44,3,2012,Casual,Jealous 21 Women White Jeans,6.0,relevant,28,27015.jpg
49233,2,Accessories,Headwear,18,2,1,2012,Casual,Arrow Men Blue Cap,9.0,relevant,18,49233.jpg
38152,4,Apparel,Topwear,134,44,3,2012,Casual,Wildcraft Women White T-shirt,6.0,relevant,29,38152.jpg
36739,4,Apparel,Topwear,134,44,3,2012,Casual,Spykar Women Cult White T-shirt,6.0,relevant,31,36739.jpg
3986,2,Apparel,Topwear,134,45,3,2011,Casual,Mr.Men Men's Strong Lemon Yellow T-shirt,6.0,relevant,40,3986.jpg
50576,2,Apparel,Innerwear,133,25,3,2016,Casual,Chromozome Men Pack of Two Trunks,6.0,relevant,33,50576.jpg
29139,4,Accessories,Eyewear,116,1,0,2016,Casual,Vogue Women Black Sunglasses,,irrelevant,28,29139.jpg
32380,4,Apparel,Topwear,127,28,3,2012,Casual,Arrow Woman Olive Top,6.0,relevant,21,32380.jpg
39193,4,Footwear,Shoes,51,11,4,2015,Casual,Catwalk Women Gold Flats,12.0,relevant,24,39193.jpg
32323,2,Accessories,Watches,140,1,0,2016,Casual,Q&Q Men Black Dial Watch,,irrelevant,24,32323.jpg
40047,2,Apparel,Topwear,134,1,3,2012,Casual,ADIDAS Men Black T-shirt,6.0,relevant,24,40047.jpg
46819,4,Footwear,Shoes,51,37,3,2016,Casual,Catwalk Women Silver Flats,6.0,relevant,26,46819.jpg
15876,3,Footwear,Flip Flops,39,33,1,2011,Casual,Warner Bros Kids Unisex TJ Beach Slipper Red Slippers,9.0,relevant,53,15876.jpg
36259,2,Apparel,Loungewear and Nightwear,87,25,3,2016,Casual,SDL by Sweet Dreams Men Navy Blue & Grey Pyjama Set,6.0,relevant,51,36259.jpg
10047,2,Apparel,Topwear,134,1,1,2011,Casual,Puma Men Heroes Graphic Black Tshirts,9.0,relevant,37,10047.jpg
56238,2,Apparel,Loungewear and Nightwear,87,25,3,2016,Casual,SDL by Sweet Dreams Men Navy & Grey Lounge Set,6.0,relevant,46,56238.jpg
40943,1,Apparel,Topwear,127,31,3,2012,Casual,Gini and Jony Girls Kitch Bright Pink Top,6.0,relevant,41,40943.jpg
32291,2,Accessories,Watches,140,1,0,2016,Casual,Q&Q Men Black Dial Watch,,irrelevant,24,32291.jpg
19065,4,Apparel,Topwear,63,32,1,2011,Ethnic,W Women Small Flower Pattern Purple Kurta,9.0,relevant,41,19065.jpg
22222,4,Apparel,Topwear,134,44,1,2011,Casual,Little Miss Women Magic White T-shirt,9.0,relevant,37,22222.jpg
5665,2,Footwear,Flip Flops,39,13,3,2011,Casual,ADIDAS Men's Slide Grey Orange Flip Flop,6.0,relevant,40,5665.jpg
57036,4,Apparel,Dress,28,1,3,2012,Casual,Forever New Women Printed Black Dress,6.0,relevant,37,57036.jpg
51395,2,Apparel,Bottomwear,107,45,3,2012,Casual,Myntra Men Yellow Check Shorts,6.0,relevant,30,51395.jpg
28011,2,Apparel,Innerwear,133,44,4,2016,Casual,Jockey ZONE Men White Trunks US19,12.0,relevant,33,28011.jpg
59826,2,Apparel,Topwear,104,2,3,2012,Casual,United Colors of Benetton Men Blue Shirt,6.0,relevant,40,59826.jpg
25966,4,Apparel,Dress,28,4,3,2012,Casual,Femella Women Brown Dress,6.0,relevant,25,25966.jpg
55459,4,Personal Care,Lips,72,31,2,2017,Casual,Revlon Raspberry Super Lustrous Lipstick 485,3.0,relevant,44,55459.jpg
59834,2,Apparel,Topwear,104,25,3,2012,Casual,United Colors of Benetton Men Navy Blue Shirt,6.0,relevant,45,59834.jpg
38758,3,Accessories,Bags,2,2,0,2012,Casual,Nike Unisex Blue Football France Striker Backpack,,irrelevant,49,38758.jpg
57640,4,Personal Care,Nails,84,3,2,2017,Casual,Lotus Herbals Colour Dew Bronze Rain Nail Polish 914,3.0,relevant,52,57640.jpg
4056,2,Apparel,Topwear,134,44,3,2011,Casual,Myntra Men's Yoga White T-shirt,6.0,relevant,31,4056.jpg
16461,2,Apparel,Topwear,104,2,1,2011,Casual,Locomotive Men Check Navy Blue Shirt,9.0,relevant,36,16461.jpg
19569,2,Apparel,Topwear,134,13,1,2011,Casual,United Colors of Benetton Men Printed Grey TShirt,9.0,relevant,49,19569.jpg
36134,4,Footwear,Flip Flops,39,0,3,2012,Casual,Nike Women Beige Solarsoft Thong II Flip Flops,6.0,relevant,46,36134.jpg
22916,2,Footwear,Shoes,19,1,3,2011,Casual,Nike Men Flyclave Black Casual Shoes,6.0,relevant,36,22916.jpg
55922,4,Personal Care,Nails,84,33,2,2017,Casual,Colorbar Vibrant Nail Lacquer 53,3.0,relevant,32,55922.jpg
31889,4,Accessories,Stoles,114,0,0,2012,Ethnic,Fabindia Women Chanderi Yellow Stole,,irrelevant,36,31889.jpg
1998,2,Apparel,Topwear,134,1,1,2010,Sports,ADIDAS Mens Fitted T-shirt,9.0,relevant,26,1998.jpg
13859,2,Apparel,Topwear,104,2,1,2011,Casual,Scullers Men Check Blue Shirts,9.0,relevant,30,13859.jpg
17027,2,Footwear,Flip Flops,39,25,2,2013,Casual,Gas Men Navy Blue Flip Flops,3.0,relevant,28,17027.jpg
39899,2,Footwear,Sandal,111,4,3,2012,Casual,ADIDAS Men Brown Sandals,6.0,relevant,24,39899.jpg
49966,2,Apparel,Innerwear,15,44,3,2016,Casual,Hanes Men White Premium String Bikini Briefs,6.0,relevant,44,49966.jpg
9722,2,Apparel,Topwear,134,1,3,2011,Casual,Lee Men kansas cit Black Tshirts,6.0,relevant,32,9722.jpg
9808,2,Apparel,Topwear,104,2,1,2011,Formal,John Miller Men Blue Checks Shirts,9.0,relevant,34,9808.jpg
25074,2,Accessories,Accessories,0,1,0,2015,Formal,Lino Perros Men Formal Black Accessory Gift Set,,irrelevant,47,25074.jpg
31363,2,Apparel,Topwear,134,2,3,2012,Casual,Locomotive Men Blue T-shirt,6.0,relevant,27,31363.jpg
17068,4,Accessories,Belts,7,44,0,2015,Casual,Lino Perros Women Check White Belt,,irrelevant,34,17068.jpg
58334,2,Footwear,Flip Flops,39,1,3,2012,Casual,Lotto Men Purple Flip Flops,6.0,relevant,27,58334.jpg
23635,2,Apparel,Topwear,134,44,3,2012,Casual,DC Comics Men White Printed T-shirt,6.0,relevant,35,23635.jpg
39820,2,Footwear,Sandal,100,1,3,2012,Casual,Red Tape Men Black Sandals,6.0,relevant,26,39820.jpg
27834,2,Accessories,Belts,7,25,0,2012,Casual,Bulchee Men Navy Blue Leather Belt,,irrelevant,34,27834.jpg
12599,3,Apparel,Topwear,134,12,1,2011,Casual,Tantra Unisex Printed Green Tshirts,9.0,relevant,35,12599.jpg
14651,2,Apparel,Topwear,134,12,1,2011,Casual,Probase Men Punk Green Tshirts,9.0,relevant,30,14651.jpg
58736,4,Apparel,Bottomwear,17,31,3,2012,Casual,Puma Women Coral Capris,6.0,relevant,23,58736.jpg
32627,4,Apparel,Topwear,134,32,3,2012,Sports,Nike Women Miler Purple T-shirt,6.0,relevant,31,32627.jpg
50290,2,Accessories,Ties,123,1,0,2012,Formal,Parx Men Black Tie,,irrelevant,18,50290.jpg
5678,2,Footwear,Shoes,19,4,4,2015,Casual,Skechers Men's Slip On Dark Brown Shoe,12.0,relevant,38,5678.jpg
4493,2,Footwear,Shoes,112,44,3,2011,Sports,Lotto Men's T-Effect III White Yellow Shoe,6.0,relevant,42,4493.jpg
12908,2,Apparel,Topwear,104,33,1,2011,Casual,Spykar Men Check Red Shirts,9.0,relevant,27,12908.jpg
19371,2,Footwear,Shoes,41,1,4,2018,Formal,Red Tape Men Federer Black Formal Shoes,12.0,relevant,39,19371.jpg
46155,4,Accessories,Jewellery,85,9,0,2012,Casual,Adrika Women Cream & Brown Necklace,,irrelevant,35,46155.jpg
17305,2,Accessories,Socks,110,13,0,2011,Sports,Puma Men Sports Grey Socks,,irrelevant,26,17305.jpg
11359,4,Apparel,Topwear,134,13,1,2011,Casual,United Colors Of Benetton Women Light Winter Grey T-Shirts,9.0,relevant,58,11359.jpg
51142,2,Accessories,Socks,110,44,0,2016,Casual,Parx Men White Socks,,irrelevant,20,51142.jpg
44501,2,Footwear,Shoes,19,44,3,2012,Casual,Force 10 Men White & Red Shoes,6.0,relevant,30,44501.jpg
48224,4,Accessories,Eyewear,116,1,0,2016,Casual,United Colors of Benetton Women Black Sunglasses,,irrelevant,48,48224.jpg
25280,4,Accessories,Bags,48,1,0,2012,Casual,Lino Perros Women Leatherette Black Handbag,,irrelevant,43,25280.jpg
25177,4,Accessories,Bags,48,4,0,2015,Casual,Lino Perros Women Brown Handbag,,irrelevant,31,25177.jpg
56912,4,Footwear,Shoes,51,33,4,2012,Casual,HM Women Red Flats,12.0,relevant,18,56912.jpg
33944,2,Apparel,Topwear,134,44,3,2012,Casual,ADIDAS Men White Striped Polo T-shirt,6.0,relevant,37,33944.jpg
6601,4,Apparel,Topwear,134,31,3,2011,Casual,Spykar Women's Peep Pink T-shirt,6.0,relevant,32,6601.jpg
3353,2,Apparel,Topwear,134,2,3,2011,Casual,Myntra Men's I am a nice guy Navy Blue T-shirt,6.0,relevant,46,3353.jpg
44022,2,Personal Care,Fragrance,91,2,0,2017,Casual,HUGO Men Dark Blue Perfume,,irrelevant,26,44022.jpg
56898,4,Footwear,Shoes,51,11,4,2012,Casual,HM Women Golden Heels,12.0,relevant,21,56898.jpg
4393,2,Apparel,Topwear,134,1,3,2011,Casual,Free Authority Men's Music Machine Black T-shirt,6.0,relevant,48,4393.jpg
42015,2,Footwear,Shoes,112,44,3,2012,Sports,ADIDAS Men White Vermont Shoes,6.0,relevant,30,42015.jpg
53116,2,Apparel,Topwear,134,32,3,2012,Casual,Myntra Men Purple T-shirt,6.0,relevant,25,53116.jpg
48424,2,Apparel,Topwear,134,44,3,2012,Casual,French Connection Men White Printed T-shirt,6.0,relevant,43,48424.jpg
48572,4,Accessories,Jewellery,14,37,0,2012,Casual,Lucera Women Black and Silver Bracelet,,irrelevant,38,48572.jpg
26913,4,Apparel,Topwear,127,2,3,2012,Casual,Jealous 21 Women Printed Blue Top,6.0,relevant,33,26913.jpg
30749,2,Apparel,Topwear,63,44,3,2012,Ethnic,Fabindia Men White Kurta,6.0,relevant,24,30749.jpg
37498,2,Accessories,Watches,140,1,0,2016,Casual,Esprit Men Black Chronograph Watch,,irrelevant,34,37498.jpg
8676,3,Accessories,Eyewear,116,1,0,2016,Casual,Fastrack Unisex Black Sunglasses,,irrelevant,32,8676.jpg
54698,4,Apparel,Topwear,63,1,1,2012,Ethnic,Shree Women Black and White Printed Kurta,9.0,relevant,41,54698.jpg
29851,2,Apparel,Bottomwear,132,13,3,2012,Casual,Basics Men Grey Trousers,6.0,relevant,24,29851.jpg
30877,4,Apparel,Topwear,63,2,3,2012,Ethnic,Fabindia Women Blue Printed Kurta,6.0,relevant,33,30877.jpg
30730,1,Apparel,Bottomwear,98,32,3,2012,Ethnic,Fabindia Girls Printed Purple Salwar,6.0,relevant,36,30730.jpg
31850,2,Accessories,Watches,140,1,0,2016,Casual,Titan Edge Men Black Dial Watch,,irrelevant,31,31850.jpg
27376,2,Apparel,Topwear,134,24,1,2011,Casual,Tantra Men Jimmo Mustard T-shirt,9.0,relevant,32,27376.jpg
6086,4,Apparel,Topwear,134,31,3,2011,Casual,UCB Women's Rollup Armhole Pink T-shirt,6.0,relevant,39,6086.jpg
49478,2,Footwear,Shoes,19,13,3,2012,Casual,Vans Men Grey Shoes,6.0,relevant,19,49478.jpg
15474,2,Apparel,Topwear,134,12,1,2011,Casual,Puma Men Polo Striped Green Tshirts,9.0,relevant,35,15474.jpg
30266,2,Accessories,Eyewear,116,1,0,2017,Casual,Speedo Men Sheet Sunglasses,,irrelevant,27,30266.jpg
12522,2,Footwear,Shoes,19,4,4,2018,Casual,Red Tape Men Brown Shoes,12.0,relevant,24,12522.jpg
16549,2,Apparel,Topwear,104,2,1,2011,Casual,Basics Men Blue Slim Fit Checked Shirt,9.0,relevant,38,16549.jpg
8276,2,Apparel,Topwear,134,13,1,2011,Casual,Mr.Men Men's Melange Grey T-shirt,9.0,relevant,33,8276.jpg
57055,4,Apparel,Dress,28,4,3,2012,Casual,Elle Women Brown Dress,6.0,relevant,22,57055.jpg
24708,2,Apparel,Topwear,134,33,1,2011,Casual,Puma Men Football Sign Collage Red T-shirt,9.0,relevant,42,24708.jpg
7879,2,Apparel,Bottomwear,107,13,1,2011,Sports,Proline Men Grey Comfort Fit Sports Shorts,9.0,relevant,42,7879.jpg
51894,4,Accessories,Wallets,139,23,0,2016,Casual,Nyk Women Mushroom Brown Wallet,,irrelevant,31,51894.jpg
4200,0,Apparel,Topwear,134,2,3,2011,Casual,Disney Kids Boy's Blue Champs Kidswear,6.0,relevant,38,4200.jpg
48328,4,Accessories,Bags,48,31,0,2012,Casual,Pitaraa Women Pink Sling Bag,,irrelevant,28,48328.jpg
2822,2,Footwear,Shoes,19,1,3,2012,Casual,Lee Cooper Men's Casual Felt Black Shoe,6.0,relevant,39,2822.jpg
8988,2,Footwear,Shoes,19,4,1,2011,Casual,Puma Men Kollege Mid Brown Casual Shoes,9.0,relevant,39,8988.jpg
51736,4,Accessories,Eyewear,116,4,0,2016,Casual,Allen Solly Women Printed Sunglasses AS177-C2,,irrelevant,45,51736.jpg
43203,2,Accessories,Watches,140,13,0,2016,Casual,Fastrack Men Grey Dial Watch,,irrelevant,28,43203.jpg
50295,2,Accessories,Ties,123,1,0,2012,Formal,Parx Men Black Tie,,irrelevant,18,50295.jpg
31190,2,Accessories,Accessories,0,4,0,2012,Casual,Cabarelli Men Accessory Gift Set,,irrelevant,32,31190.jpg
47148,4,Accessories,Bags,48,1,0,2015,Casual,Be For Bag Women Combo pack Tote Bags,,irrelevant,37,47148.jpg
11288,2,Apparel,Bottomwear,56,2,1,2016,Casual,Wrangler Men Blue Texas Jeans,9.0,relevant,29,11288.jpg
33339,2,Footwear,Shoes,41,1,3,2012,Formal,Homme Men Black Formal Shoes,6.0,relevant,28,33339.jpg
37053,4,Accessories,Belts,7,1,0,2012,Casual,Lino Perros Women Black Belt,,irrelevant,28,37053.jpg
58514,4,Apparel,Topwear,127,13,3,2012,Casual,Tonga Women Grey Top,6.0,relevant,20,58514.jpg
55039,4,Personal Care,Lips,72,4,2,2017,Casual,Lakme Absolute Matte Merlot Lipstick 45,3.0,relevant,39,55039.jpg
59514,4,Accessories,Jewellery,90,37,0,2015,Casual,Lucera Silver Pendant With Chain,,irrelevant,32,59514.jpg
6606,4,Apparel,Topwear,134,44,3,2011,Casual,Spykar Women's Stripes White T-shirt,6.0,relevant,36,6606.jpg
